timestamp,gaze,head,angle,face_count,multi_face,suspicion_score,risk_level,phone_detected
2026-02-14 15:29:08,LOOKING CENTER,HEAD STRAIGHT,-1,1,0,0,LOW,False
2026-02-14 15:29:08,LOOKING CENTER,HEAD STRAIGHT,1,1,0,0,LOW,False
2026-02-14 15:29:09,LOOKING CENTER,HEAD STRAIGHT,-1,1,0,0,LOW,False
2026-02-14 15:29:09,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:09,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:09,LOOKING CENTER,HEAD STRAIGHT,-1,1,0,0,LOW,False
2026-02-14 15:29:09,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:09,LOOKING CENTER,HEAD STRAIGHT,-1,1,0,0,LOW,False
2026-02-14 15:29:09,LOOKING CENTER,HEAD STRAIGHT,0,1,0,0,LOW,False
2026-02-14 15:29:09,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:09,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:10,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:10,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:10,LOOKING CENTER,HEAD STRAIGHT,0,1,0,0,LOW,False
2026-02-14 15:29:10,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:10,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:10,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:10,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:10,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:11,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:11,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:11,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:11,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:11,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:11,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:11,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:11,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:11,LOOKING CENTER,HEAD TILT LEFT,-9,1,0,0,LOW,False
2026-02-14 15:29:12,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:12,LOOKING CENTER,HEAD TILT LEFT,-9,1,0,0,LOW,False
2026-02-14 15:29:12,LOOKING CENTER,HEAD TILT LEFT,-10,1,0,0,LOW,False
2026-02-14 15:29:12,LOOKING CENTER,HEAD TILT LEFT,-10,1,0,0,LOW,False
2026-02-14 15:29:12,LOOKING CENTER,HEAD TILT LEFT,-10,1,0,0,LOW,False
2026-02-14 15:29:12,LOOKING CENTER,HEAD TILT LEFT,-9,1,0,0,LOW,False
2026-02-14 15:29:12,LOOKING CENTER,HEAD TILT LEFT,-12,1,0,0,LOW,False
2026-02-14 15:29:12,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:12,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:13,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:13,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:13,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:13,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:13,LOOKING CENTER,HEAD TILT LEFT,-9,1,0,0,LOW,False
2026-02-14 15:29:13,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:13,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:13,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:14,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:14,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:14,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:14,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:14,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:14,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:14,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:14,LOOKING CENTER,HEAD TILT LEFT,-10,1,0,0,LOW,False
2026-02-14 15:29:15,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:15,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:15,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:15,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:15,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:15,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:15,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:15,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:17,LOOKING CENTER,HEAD STRAIGHT,1,1,0,0,LOW,False
2026-02-14 15:29:17,LOOKING CENTER,HEAD STRAIGHT,1,1,0,0,LOW,False
2026-02-14 15:29:17,LOOKING CENTER,HEAD STRAIGHT,0,1,0,0,LOW,False
2026-02-14 15:29:17,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:18,LOOKING CENTER,HEAD STRAIGHT,-1,1,0,0,LOW,False
2026-02-14 15:29:18,LOOKING CENTER,HEAD STRAIGHT,-1,1,0,0,LOW,False
2026-02-14 15:29:18,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:18,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:18,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:18,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:18,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:18,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:19,LOOKING CENTER,HEAD STRAIGHT,-1,1,0,0,LOW,False
2026-02-14 15:29:19,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:19,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:19,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:19,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:19,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:19,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:19,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:20,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:20,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:20,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:20,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:20,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:20,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:20,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:21,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:21,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:21,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:21,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:21,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:21,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:21,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:21,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:22,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:22,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:22,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:22,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:22,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:22,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:22,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:23,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:23,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:23,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:23,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:23,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:23,LOOKING CENTER,HEAD TILT LEFT,-9,1,0,0,LOW,False
2026-02-14 15:29:24,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:24,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:24,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:24,LOOKING CENTER,HEAD TILT LEFT,-10,1,0,0,LOW,False
2026-02-14 15:29:24,LOOKING CENTER,HEAD TILT LEFT,-9,1,0,0,LOW,False
2026-02-14 15:29:24,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,10,HIGH,True
2026-02-14 15:29:24,LOOKING CENTER,HEAD TILT LEFT,-10,1,0,0,LOW,False
2026-02-14 15:29:24,LOOKING CENTER,HEAD TILT LEFT,-10,1,0,0,LOW,False
2026-02-14 15:29:25,LOOKING CENTER,HEAD TILT LEFT,-9,1,0,0,LOW,False
2026-02-14 15:29:25,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:25,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:25,LOOKING CENTER,HEAD TILT LEFT,-9,1,0,0,LOW,False
2026-02-14 15:29:25,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:25,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:25,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:25,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:26,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:26,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:26,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:26,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:26,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:26,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:26,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:26,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:27,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:27,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:27,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:27,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:27,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:27,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:27,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:27,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:28,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:28,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:28,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:28,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:28,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:29,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:29,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:29,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:30,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:30,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:30,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:31,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:31,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:31,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:31,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:32,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:32,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:32,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:32,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:32,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:32,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:32,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:33,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:33,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:33,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:33,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:33,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:33,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:33,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:33,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:34,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:34,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:34,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:34,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:34,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:35,LOOKING CENTER,HEAD STRAIGHT,3,1,0,0,LOW,False
2026-02-14 15:29:35,LOOKING CENTER,HEAD STRAIGHT,0,1,0,0,LOW,False
2026-02-14 15:29:35,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:35,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:35,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:35,LOOKING CENTER,HEAD TILT LEFT,-9,1,0,0,LOW,False
2026-02-14 15:29:35,LOOKING CENTER,HEAD TILT LEFT,-8,1,0,0,LOW,False
2026-02-14 15:29:36,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:36,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:36,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:36,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:36,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:36,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:36,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:37,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:37,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:37,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:37,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:37,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:37,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:40,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:40,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:40,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:41,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:41,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:41,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:41,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:41,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:41,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:41,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:41,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:42,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:42,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:42,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:42,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:42,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:42,LOOKING CENTER,HEAD STRAIGHT,-7,1,0,0,LOW,False
2026-02-14 15:29:42,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:42,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:43,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:43,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:43,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:43,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:43,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:43,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:43,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:43,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:44,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:44,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:44,LOOKING CENTER,HEAD STRAIGHT,-6,1,0,0,LOW,False
2026-02-14 15:29:44,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:44,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:44,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:44,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:45,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:45,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:45,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:45,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:45,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:45,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:45,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:45,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:46,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:46,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:46,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:46,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:46,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:46,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:46,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:46,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:47,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:47,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:47,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:47,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:47,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:47,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:47,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:47,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:48,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:48,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:48,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:48,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:48,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:48,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:48,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:48,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:49,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:49,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:49,LOOKING CENTER,HEAD STRAIGHT,-5,1,0,0,LOW,False
2026-02-14 15:29:49,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:49,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:49,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:49,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:49,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:50,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:50,LOOKING CENTER,HEAD STRAIGHT,-4,1,0,0,LOW,False
2026-02-14 15:29:50,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:50,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:50,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:50,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:50,LOOKING CENTER,HEAD STRAIGHT,-2,1,0,0,LOW,False
2026-02-14 15:29:50,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
2026-02-14 15:29:51,LOOKING CENTER,HEAD STRAIGHT,-3,1,0,0,LOW,False
